Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,strain,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,GEO_Accession (exp),source_name,Host,isolation_source,Genotype,sample_type,collected_by,lat_lon,replicate,treatment,host_disease,isolate,growth_condition,Alias,Broker_name,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,organism,sample_name,SRA_accession,title,Drug_concentration_ug/ml,sample,Time__hours,sra_title (run),Biological_replicate,tissue,genotype/variation,type-material,host_sex,community,Age,dev_stage,sex,Altitude,Biomaterial_provider,growth_phase,Condition,los_status,exposed_to,growth_media,resistance,strain/background,evolved_status,INSDC_center_alias,treated_with,component_organism,host_or_sample_description
SRR8132746,RNA-Seq,72,2032394210,PRJNA499107,SAMN09906510,779207606,WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4953841,NextSeq 500,SINGLE,PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-10-29T00:00:00Z,UPAB1,SRP167178,UPAB1,6,Pathogen.cl,2016,Argentina,South America,"Argentina: Buenos Aires\, San Andres\, Hospital Zonal General de Agudos ""General Manuel Belgrano""\, Zip B1604BSB",,,Homo sapiens,urine,,,Laura Alcaraz,34.549363 S 58.525790 W,,,Urinary tract infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5985502,RNA-Seq,302,9519994320,PRJNA400082,SAMN07562382,3898787445,EMORY UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3141479,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-31T00:00:00Z,C2,SRP116331,AB5075.UW,C2: AV-T/vector,"Microbe\, viral or environmental",30-Jan-2017,USA,North America,USA: GA,,,not applicable,not applicable,,bacterial culture,,,,,,Emory University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5985503,RNA-Seq,302,9511691736,PRJNA400082,SAMN07562383,3788396580,EMORY UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3141478,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-31T00:00:00Z,C1,SRP116331,AB5075.UW,C1: AV-T/vector,"Microbe\, viral or environmental",30-Jan-2017,USA,North America,USA: GA,,,not applicable,not applicable,,bacterial culture,,,,,,Emory University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5985504,RNA-Seq,302,9574520722,PRJNA400082,SAMN07562381,3840310820,EMORY UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3141477,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-31T00:00:00Z,B3,SRP116331,AB5075.UW,B3: VIR-O/1645,"Microbe\, viral or environmental",30-Jan-2017,USA,North America,USA: GA,,,not applicable,not applicable,,bacterial culture,,,,,,Emory University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5985505,RNA-Seq,302,11690307354,PRJNA400082,SAMN07562380,4683452924,EMORY UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3141476,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-31T00:00:00Z,B2,SRP116331,AB5075.UW,B2: VIR-O/1645,"Microbe\, viral or environmental",30-Jan-2017,USA,North America,USA: GA,,,not applicable,not applicable,,bacterial culture,,,,,,Emory University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5985506,RNA-Seq,302,11252879682,PRJNA400082,SAMN07562379,4465095954,EMORY UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3141475,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-31T00:00:00Z,B1,SRP116331,AB5075.UW,B1: VIR-O/1645,"Microbe\, viral or environmental",30-Jan-2017,USA,North America,USA: GA,,,not applicable,not applicable,,bacterial culture,,,,,,Emory University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5985507,RNA-Seq,302,11284268052,PRJNA400082,SAMN07562378,4480680970,EMORY UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3141474,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-31T00:00:00Z,A3,SRP116331,AB5075.UW,A3: VIR-O/vector,"Microbe\, viral or environmental",30-Jan-2017,USA,North America,USA: GA,,,not applicable,not applicable,,bacterial culture,,,,,,Emory University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5985508,RNA-Seq,302,12208581030,PRJNA400082,SAMN07562377,4873082987,EMORY UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3141473,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-31T00:00:00Z,A2,SRP116331,AB5075.UW,A2: VIR-O/vector,"Microbe\, viral or environmental",30-Jan-2017,USA,North America,USA: GA,,,not applicable,not applicable,,bacterial culture,,,,,,Emory University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5985509,RNA-Seq,302,11635416740,PRJNA400082,SAMN07562376,4574371107,EMORY UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3141472,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-31T00:00:00Z,A1,SRP116331,AB5075.UW,A1: VIR-O/vector,"Microbe\, viral or environmental",30-Jan-2017,USA,North America,USA: GA,,,not applicable,not applicable,,bacterial culture,,,,,,Emory University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5985510,RNA-Seq,302,12714227482,PRJNA400082,SAMN07562384,4981938868,EMORY UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3141471,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-31T00:00:00Z,C3,SRP116331,AB5075.UW,C3: AV-T/vector,"Microbe\, viral or environmental",30-Jan-2017,USA,North America,USA: GA,,,not applicable,not applicable,,bacterial culture,,,,,,Emory University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5988535,RNA-Seq,75,5014048800,PRJNA400605,SAMN07571870,2381259572,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3144310,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-06-25T00:00:00Z,GSM2758955,SRP116399,ATCC 17978,,,,,,,GSM2758955,RNA from bacteria,,,,a pool of 16 different environmental conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5988536,RNA-Seq,75,5792782650,PRJNA400605,SAMN07571874,2773872808,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3144311,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-06-25T00:00:00Z,GSM2758956,SRP116399,ATCC 17978,,,,,,,GSM2758956,RNA from bacteria,,,,a pool of 16 different environmental conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5988537,RNA-Seq,166,1763596041,PRJNA400605,SAMN07571873,844981127,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3144312,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-06-25T00:00:00Z,GSM2758957,SRP116399,ATCC 17978,,,,,,,GSM2758957,RNA from bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,early stationary phase (ESP),,,,,,,,,,,
SRR5988538,RNA-Seq,166,1559568308,PRJNA400605,SAMN07571872,758543242,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3144313,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-06-25T00:00:00Z,GSM2758958,SRP116399,ATCC 17978,,,,,,,GSM2758958,RNA from bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,early stationary phase (ESP),,,,,,,,,,,
SRR5988539,RNA-Seq,166,1848566273,PRJNA400605,SAMN07571871,890631690,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3144314,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-06-25T00:00:00Z,GSM2758959,SRP116399,ATCC 17978,,,,,,,GSM2758959,RNA from bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,early stationary phase (ESP),,,,,,,,,,,
SRR5936883,RNA-Seq,52,585398320,PRJNA398489,SAMN07510913,382707534,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3096833,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2018-05-15T00:00:00Z,GSM2743447,SRP115528,,,,,,,,GSM2743447,bacterial cells,,,partial deletion of adeRS genes (replacement with erythromycin casette),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6202159,RNA-Seq,180,620667180,PRJNA414723,SAMN07821889,417869562,CHANG JUNG CHRISTIAN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3312086,Illumina HiSeq 2000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-10-23T00:00:00Z,Type strain of Acinetobacter baumannii,SRP120930,ATCC 19606,AB_M9_IAA,Pathogen.cl,not collected,uncalculated,uncalculated,not collected,,,Homo sapiens,urine,,,not collected,not collected,,,not collected,not applicable,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,,,,,,,,,,
SRR6202160,RNA-Seq,180,583946460,PRJNA414723,SAMN07821889,392643595,CHANG JUNG CHRISTIAN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3312085,Illumina HiSeq 2000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-10-23T00:00:00Z,Type strain of Acinetobacter baumannii,SRP120930,ATCC 19606,AB_M9_PY,Pathogen.cl,not collected,uncalculated,uncalculated,not collected,,,Homo sapiens,urine,,,not collected,not collected,,,not collected,not applicable,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,,,,,,,,,,
SRR7472160,RNA-Seq,202,3462548256,PRJNA479736,SAMN09603725,1266570361,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341815,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,9_3,SRP152090,MAR002,9_3,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rifampin-resistant spontaneous mutant Rif11,,not applicable,not applicable,biological replicate 3,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472161,RNA-Seq,202,2256012962,PRJNA479736,SAMN09603726,840735745,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341814,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,10_1,SRP152090,MAR002,10_1,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rifampin-resistant spontaneous mutant Rif12,,not applicable,not applicable,biological replicate 1,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472162,RNA-Seq,202,4728110778,PRJNA479736,SAMN09603721,1766526741,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341813,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,8_2,SRP152090,MAR002,8_2,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rifampin-resistant spontaneous mutant Rif7,,not applicable,not applicable,biological replicate 2,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472163,RNA-Seq,202,2485779276,PRJNA479736,SAMN09603717,940827729,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341812,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,7_1,SRP152090,MAR002,7_1,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,wild-type,,not applicable,not applicable,biological replicate 1,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472164,RNA-Seq,202,1473669992,PRJNA479736,SAMN09603718,537573453,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341811,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,7_2,SRP152090,MAR002,7_2,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,wild-type,,not applicable,not applicable,biological replicate 2,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472165,RNA-Seq,202,2465552612,PRJNA479736,SAMN09603719,897244271,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341810,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,7_3,SRP152090,MAR002,7_3,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,wild-type,,not applicable,not applicable,biological replicate 3,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472166,RNA-Seq,202,2101929180,PRJNA479736,SAMN09603720,786375180,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341809,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,8_1,SRP152090,MAR002,8_1,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rifampin-resistant spontaneous mutant Rif7,,not applicable,not applicable,biological replicate 1,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472167,RNA-Seq,202,1717812848,PRJNA479736,SAMN09603727,646204584,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341808,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,10_2,SRP152090,MAR002,10_2,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rifampin-resistant spontaneous mutant Rif12,,not applicable,not applicable,biological replicate 2,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472168,RNA-Seq,202,2658093356,PRJNA479736,SAMN09603728,993955507,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341807,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,10_3,SRP152090,MAR002,10_3,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rifampin-resistant spontaneous mutant Rif12,,not applicable,not applicable,biological replicate 3,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472169,RNA-Seq,202,2840917900,PRJNA479736,SAMN09603723,1037363041,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341806,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,9_1,SRP152090,MAR002,9_1,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rifampin-resistant spontaneous mutant Rif11,,not applicable,not applicable,biological replicate 1,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472170,RNA-Seq,202,2719467622,PRJNA479736,SAMN09603724,1002905488,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341805,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,9_2,SRP152090,MAR002,9_2,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rifampin-resistant spontaneous mutant Rif11,,not applicable,not applicable,biological replicate 2,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7472171,RNA-Seq,202,1403727088,PRJNA479736,SAMN09603722,527391352,UNIVERSITAT AUTONOMA DE BARCELONA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4341804,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,8_3,SRP152090,MAR002,8_3,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rifampin-resistant spontaneous mutant Rif7,,not applicable,not applicable,biological replicate 3,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8081609,RNA-Seq,302,7299230676,PRJNA497581,SAMN10261613,3059379905,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908758,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG31986,SRP166187,TG31986,TG31986subPM,Pathogen.cl,2012-03-12,USA,North America,USA: Arizona,,,Homo sapiens,trach asp,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081610,RNA-Seq,302,6743453432,PRJNA497581,SAMN10261616,2874146038,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908757,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG31307,SRP166187,TG31307,TG31307B,Pathogen.cl,2012-03-06,USA,North America,USA: Arizona,,,Homo sapiens,blood,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,
SRR8081611,RNA-Seq,302,6766823098,PRJNA497581,SAMN10261613,2844399871,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908756,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG31986,SRP166187,TG31986,TG31986B,Pathogen.cl,2012-03-12,USA,North America,USA: Arizona,,,Homo sapiens,trach asp,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081612,RNA-Seq,302,7028325200,PRJNA497581,SAMN10261537,2959147758,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908755,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG29392,SRP166187,TG29392,TG29392subTX,Pathogen.cl,2012-03-06,USA,North America,USA: Arizona,,,Homo sapiens,blood,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081613,RNA-Seq,302,7295615736,PRJNA497581,SAMN10261535,3055952129,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908754,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG31302,SRP166187,TG31302,TG31302B,Pathogen.cl,2012-03-06,USA,North America,USA: Arizona,,,Homo sapiens,trach asp,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081614,RNA-Seq,302,6539964926,PRJNA497581,SAMN10261537,2840615023,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908753,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG29392,SRP166187,TG29392,TG29392B,Pathogen.cl,2012-03-06,USA,North America,USA: Arizona,,,Homo sapiens,blood,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081615,RNA-Seq,302,7218175688,PRJNA497581,SAMN10261537,3054250355,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908752,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG29392,SRP166187,TG29392,TG29392subXM,Pathogen.cl,2012-03-06,USA,North America,USA: Arizona,,,Homo sapiens,blood,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081616,RNA-Seq,302,4207766000,PRJNA497581,SAMN10261589,1949216564,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908751,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG22653,SRP166187,TG22653,TG22653subPM16,Pathogen.cl,2011-10-15,USA,North America,USA: Arizona,,,Homo sapiens,BAL,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081617,RNA-Seq,302,3931315200,PRJNA497581,SAMN10261590,1825314271,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908750,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG60155,SRP166187,TG60155,TG60155B,Pathogen.cl,2013-04-18,USA,North America,USA: Arizona,,,Homo sapiens,sputum,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081618,RNA-Seq,302,3105836856,PRJNA497581,SAMN10261589,1435215493,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908749,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG22653,SRP166187,TG22653,TG22653B,Pathogen.cl,2011-10-15,USA,North America,USA: Arizona,,,Homo sapiens,BAL,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081619,RNA-Seq,302,2685575468,PRJNA497581,SAMN10261589,1248099645,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908748,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG22653,SRP166187,TG22653,TG22653subPM128,Pathogen.cl,2011-10-15,USA,North America,USA: Arizona,,,Homo sapiens,BAL,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
SRR8081620,RNA-Seq,302,4115345242,PRJNA497581,SAMN10261544,1902376286,NORTHERN ARIZONA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4908747,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,TG22182,SRP166187,TG22182,TG22182subTZ,Pathogen.cl,2011-07-19,USA,North America,USA: Arizona,,,Homo sapiens,trach asp,,,LSA,34.0489 N 111.0936 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,
